"Series";"Time";"Value"
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:43:16-03:00";0.204
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:43:46-03:00";0.226
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:44:16-03:00";0.206
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:44:46-03:00";0.202
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:45:16-03:00";0.208
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:45:46-03:00";0.22
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:46:16-03:00";0.228
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:46:46-03:00";0.211
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:47:16-03:00";0.231
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:47:46-03:00";0.195
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:48:16-03:00";0.232
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:48:46-03:00";0.199
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:49:16-03:00";0.2
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:49:46-03:00";0.238
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:50:16-03:00";0.2
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:50:46-03:00";0.212
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:51:16-03:00";0.217
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:51:46-03:00";0.219
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:52:16-03:00";0.223
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:52:46-03:00";0.22
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:53:16-03:00";0.223
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:53:46-03:00";0.219
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:54:16-03:00";0.248
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:54:46-03:00";0.207
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:55:16-03:00";0.204
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:55:46-03:00";0.243
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:56:16-03:00";0.228
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:56:46-03:00";0.224
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:57:16-03:00";0.216
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:57:46-03:00";0.21
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:58:16-03:00";0.286
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:58:46-03:00";0.235
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:59:16-03:00";0.207
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:59:46-03:00";0.219
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:00:16-03:00";0.239
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:00:46-03:00";0.207
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:02:46-03:00";0.083
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:05:16-03:00";0.268
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:05:46-03:00";0.08
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:06:16-03:00";0.084
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:06:46-03:00";0.078
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:07:16-03:00";0.077
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:07:46-03:00";0.064
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:08:16-03:00";0.07
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:08:46-03:00";0.077
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:09:16-03:00";0.076
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:09:46-03:00";0.074
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:10:16-03:00";0.08
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:10:46-03:00";0.078
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:11:16-03:00";0.093
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:11:46-03:00";0.084
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:12:16-03:00";0.078
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:14:46-03:00";0.254
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:15:16-03:00";0.094
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:15:46-03:00";0.093
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:16:16-03:00";0.075
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:16:46-03:00";0.09
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:17:16-03:00";0.087
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:17:46-03:00";0.081
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:18:16-03:00";0.081
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:18:46-03:00";0.09
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:19:16-03:00";0.086
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:19:46-03:00";0.089
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:20:16-03:00";0.087
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:20:46-03:00";0.071
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:21:16-03:00";0.087
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:21:46-03:00";0.079
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:22:16-03:00";0.084
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:22:46-03:00";0.076
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:23:16-03:00";0.076
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:23:46-03:00";0.085
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:24:16-03:00";0.099
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:24:46-03:00";0.127
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:25:16-03:00";0.089
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:25:46-03:00";0.085
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:26:16-03:00";0.112
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:26:46-03:00";0.101
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:27:16-03:00";0.093
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:27:46-03:00";0.089
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:28:16-03:00";0.093
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:28:46-03:00";0.096
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:29:16-03:00";0.079
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:29:46-03:00";0.082
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:30:16-03:00";0.069
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:30:46-03:00";0.086
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:31:16-03:00";0.079
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:31:46-03:00";0.085
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:32:16-03:00";0.082
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:32:46-03:00";0.085
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:33:16-03:00";0.088
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:33:46-03:00";0.097
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:34:16-03:00";0.089
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:34:46-03:00";0.11
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:35:16-03:00";0.108
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:35:46-03:00";0.098
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T04:36:16-03:00";0.102
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T00:44:29-03:00";0.06
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T00:44:59-03:00";0.052
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T00:45:29-03:00";0.044
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T00:45:59-03:00";0.064
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T00:46:29-03:00";0.055
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T00:46:59-03:00";0.063
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T00:47:29-03:00";0.078
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T00:47:59-03:00";0.057
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T00:48:29-03:00";0.054
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T00:48:59-03:00";0.056
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T00:49:29-03:00";0.052
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T00:49:59-03:00";0.052
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T00:50:29-03:00";0.06
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T00:50:59-03:00";0.063
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T00:51:29-03:00";0.058
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T00:51:59-03:00";0.061
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T00:52:29-03:00";0.06
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T00:52:59-03:00";0.061
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T00:53:29-03:00";0.053
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T00:53:59-03:00";0.057
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T00:54:29-03:00";0.061
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T00:54:59-03:00";0.052
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T00:55:29-03:00";0.052
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T00:55:59-03:00";0.047
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T00:56:29-03:00";0.058
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T00:56:59-03:00";0.059
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T00:57:29-03:00";0.058
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T00:57:59-03:00";0.063
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T00:58:29-03:00";0.073
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T00:58:59-03:00";0.063
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T00:59:29-03:00";0.065
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T00:59:59-03:00";0.07
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:00:29-03:00";0.072
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:00:59-03:00";0.07
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:01:29-03:00";0.056
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:01:59-03:00";0.062
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:02:29-03:00";0.074
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:02:59-03:00";0.074
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:03:29-03:00";0.059
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:03:59-03:00";0.064
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:04:29-03:00";0.07
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:04:59-03:00";0.086
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:05:29-03:00";0.078
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:05:59-03:00";0.08
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:06:29-03:00";0.073
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:06:59-03:00";0.067
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:07:29-03:00";0.074
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:07:59-03:00";0.085
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:08:29-03:00";0.074
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:08:59-03:00";0.06
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:09:29-03:00";0.085
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:09:59-03:00";0.058
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:10:29-03:00";0.052
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:10:59-03:00";0.059
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:11:29-03:00";0.054
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:11:59-03:00";0.058
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:12:29-03:00";0.057
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:12:59-03:00";0.056
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:13:29-03:00";0.055
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:13:59-03:00";0.061
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:14:29-03:00";0.076
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:14:59-03:00";0.062
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:15:29-03:00";0.075
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:15:59-03:00";0.054
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:16:29-03:00";0.057
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:16:59-03:00";0.058
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:17:29-03:00";0.061
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:17:59-03:00";0.059
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:18:29-03:00";0.06
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:21:29-03:00";1.028
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:21:59-03:00";0.053
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:22:29-03:00";0.063
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:22:59-03:00";0.067
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:23:29-03:00";0.068
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:23:59-03:00";0.067
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:24:29-03:00";0.054
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:24:59-03:00";0.059
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:25:29-03:00";0.054
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:25:59-03:00";0.049
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:26:29-03:00";0.056
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:28:59-03:00";0.048
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:29:29-03:00";0.058
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:29:59-03:00";0.052
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:30:29-03:00";0.053
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:30:59-03:00";0.054
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:31:29-03:00";0.054
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:31:59-03:00";0.052
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:32:29-03:00";0.047
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:32:59-03:00";0.057
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:33:29-03:00";0.05
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:33:59-03:00";0.063
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:34:29-03:00";0.065
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:34:59-03:00";0.052
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:35:29-03:00";0.065
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:35:59-03:00";0.068
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:36:29-03:00";0.056
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:36:59-03:00";0.065
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:37:29-03:00";0.053
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:37:59-03:00";0.055
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:38:29-03:00";0.05
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:38:59-03:00";0.053
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:39:29-03:00";0.053
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:39:59-03:00";0.133
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:40:29-03:00";0.054
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:40:59-03:00";0.125
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:41:29-03:00";0.061
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:41:59-03:00";0.073
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:42:29-03:00";0.056
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:42:59-03:00";0.056
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:43:29-03:00";0.055
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:43:59-03:00";0.056
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:44:29-03:00";0.055
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:44:59-03:00";0.056
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:45:29-03:00";0.049
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:45:59-03:00";0.052
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:46:29-03:00";0.053
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:48:29-03:00";0.054
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:48:59-03:00";0.056
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:49:29-03:00";0.058
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:49:59-03:00";0.055
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:50:29-03:00";0.049
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:50:59-03:00";0.059
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:51:29-03:00";0.061
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:53:59-03:00";0.053
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:54:29-03:00";0.048
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:54:59-03:00";0.046
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:55:29-03:00";0.053
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:55:59-03:00";0.047
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:56:29-03:00";0.048
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:56:59-03:00";0.057
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:57:29-03:00";0.05
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:57:59-03:00";0.059
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:58:29-03:00";0.058
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:58:59-03:00";0.058
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:59:29-03:00";0.055
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T01:59:59-03:00";0.054
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T02:00:29-03:00";0.051
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T02:00:59-03:00";0.063
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T02:01:29-03:00";0.067
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T02:01:59-03:00";0.06
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T02:02:29-03:00";0.054
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T02:02:59-03:00";0.05
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T02:03:29-03:00";0.067
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T02:03:59-03:00";0.054
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T02:04:29-03:00";0.058
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T02:04:59-03:00";0.056
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T02:05:29-03:00";0.052
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T02:05:59-03:00";0.058
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T02:06:29-03:00";0.067
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T02:06:59-03:00";0.061
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T02:07:29-03:00";0.057
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T02:07:59-03:00";0.054
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T02:08:29-03:00";0.056
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T02:08:59-03:00";0.056
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T02:09:29-03:00";0.058
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T02:09:59-03:00";0.058
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T02:10:29-03:00";0.061
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T02:10:59-03:00";0.054
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T02:11:29-03:00";0.046
"TEL.NAOMI.WFS.RMS_AT2";"2023-10-21T02:11:59-03:00";0.053
